observation_date,ALPCPI,AKPCPI,AZPCPI,ARPCPI,CAPCPI,COPCPI,CTPCPI,DEPCPI,FLPCPI,GAPCPI,HIPCPI,IDPCPI,ILPCPI,INPCPI,IAPCPI,KSPCPI,KYOPCI,LAPCPI,MEPCPI,MDPCPI,MAPCPI,MIPCPI,MNPCPI,MSPCPI,MOOPCI,MTPCPI,NEPCPI,NVPCPI,NHPCPI,NJPCPI,NMPCPI,NYPCPI,NCPCPI,NDPCPI,OHPCPI,OKPCPI,ORPCPI,PAPCPI,RIPCPI,SCPCPI,SDPCPI,TNPCPI,TXPCPI,UTPCPI,VTPCPI,VAPCPI,WAPCPI,WVPCPI,WIPCPI,WYPCPI,ALPCPI_YOY,AKPCPI_YOY,AZPCPI_YOY,ARPCPI_YOY,CAPCPI_YOY,COPCPI_YOY,CTPCPI_YOY,DEPCPI_YOY,FLPCPI_YOY,GAPCPI_YOY,HIPCPI_YOY,IDPCPI_YOY,ILPCPI_YOY,INPCPI_YOY,IAPCPI_YOY,KSPCPI_YOY,KYOPCI_YOY,LAPCPI_YOY,MEPCPI_YOY,MDPCPI_YOY,MAPCPI_YOY,MIPCPI_YOY,MNPCPI_YOY,MSPCPI_YOY,MOOPCI_YOY,MTPCPI_YOY,NEPCPI_YOY,NVPCPI_YOY,NHPCPI_YOY,NJPCPI_YOY,NMPCPI_YOY,NYPCPI_YOY,NCPCPI_YOY,NDPCPI_YOY,OHPCPI_YOY,OKPCPI_YOY,ORPCPI_YOY,PAPCPI_YOY,RIPCPI_YOY,SCPCPI_YOY,SDPCPI_YOY,TNPCPI_YOY,TXPCPI_YOY,UTPCPI_YOY,VTPCPI_YOY,VAPCPI_YOY,WAPCPI_YOY,WVPCPI_YOY,WIPCPI_YOY,WYPCPI_YOY
1959-01-01,1553,3126,2076,1436,2847,2379,2769,2793,2091,1709,2290,1959,2639,2141,2053,2149,,1716,1924,2402,2468,2334,2090,1275,,2081,2112,2932,2198,2611,2022,2750,1619,1757,2331,1919,2322,2247,2317,1448,1621,1640,2013,2054,1879,2006,2480,1633,2237,2352,0.038101604,0.041652782,0.044265594,0.072442121,0.052495379,0.04709507,0.035914703,0.023826979,0.063040163,0.047823421,0.079679397,0.040913921,0.050975707,0.058329214,0.01784829,0.00233209,#DIV/0!,0.028160575,0.031082529,0.027813436,0.044877223,0.045230631,0.022504892,0.080508475,#DIV/0!,-0.020244821,0.001897533,0.054676259,0.061323032,0.052822581,0.035860656,0.054447853,0.051298701,-0.090108752,0.062443026,0.033943966,0.06416132,0.033103448,0.054619936,0.058479532,-0.104914412,0.056020605,0.040847983,0.041054232,0.055617978,0.058575198,0.043771044,0.028985507,0.070847295,0.042091272
1960-01-01,1585,3521,2162,1424,2931,2461,2860,2873,2105,1749,2516,1961,2698,2223,2085,2211,,1715,2002,2486,2548,2411,2182,1267,,2137,2216,3079,2271,2712,2004,2847,1666,1909,2410,1974,2366,2305,2358,1493,1940,1659,2020,2122,1975,2050,2539,1660,2270,2382,0.02060528,0.126359565,0.041425819,-0.008356546,0.029504742,0.034468264,0.03286385,0.028643036,0.006695361,0.0234055,0.098689956,0.001020929,0.022356953,0.03829986,0.015586946,0.028850628,#DIV/0!,-0.000582751,0.040540541,0.034970858,0.032414911,0.032990574,0.044019139,-0.00627451,#DIV/0!,0.026910139,0.049242424,0.050136426,0.033212011,0.038682497,-0.008902077,0.035272727,0.029030266,0.086511098,0.033891034,0.028660761,0.018949182,0.025812194,0.017695296,0.031077348,0.196792104,0.011585366,0.003477397,0.033106134,0.051091006,0.021934197,0.023790323,0.016533987,0.0147519,0.012755102
1961-01-01,1616,3347,2210,1535,2986,2540,2978,2888,2130,1799,2661,2035,2792,2264,2207,2275,,1770,1987,2593,2647,2402,2263,1359,,2090,2223,3153,2356,2777,2073,2936,1729,1730,2426,2006,2435,2342,2457,1556,1924,1733,2092,2187,2053,2126,2640,1705,2315,2461,0.01955836,-0.049417779,0.022201665,0.077949438,0.018764927,0.032100772,0.041258741,0.005221023,0.011876485,0.028587764,0.057631161,0.037735849,0.034840623,0.018443545,0.058513189,0.028946178,#DIV/0!,0.032069971,-0.007492507,0.04304103,0.038854003,-0.003732891,0.037121907,0.07261247,#DIV/0!,-0.021993449,0.003158845,0.024033777,0.037428446,0.023967552,0.034431138,0.031260976,0.037815126,-0.09376637,0.006639004,0.01621074,0.029163145,0.016052061,0.041984733,0.042196919,-0.008247423,0.044605184,0.035643564,0.03063148,0.039493671,0.037073171,0.039779441,0.027108434,0.019823789,0.033165407
1962-01-01,1695,3378,2277,1600,3110,2602,3108,3014,2209,1901,2750,2150,2907,2421,2307,2351,,1841,2067,2727,2773,2561,2356,1397,,2437,2386,3369,2464,2936,2124,3055,1840,2441,2539,2054,2542,2452,2603,1658,2154,1815,2147,2326,2139,2248,2788,1800,2423,2580,0.048886139,0.009262026,0.030316742,0.042345277,0.041527127,0.024409449,0.043653459,0.043628809,0.037089202,0.056698166,0.033446073,0.056511057,0.041189112,0.06934629,0.045310376,0.033406593,#DIV/0!,0.040112994,0.040261701,0.051677594,0.047601058,0.066194838,0.04109589,0.027961737,#DIV/0!,0.166028708,0.073324336,0.068506185,0.045840407,0.057256032,0.024602026,0.040531335,0.064198959,0.410982659,0.04657873,0.023928215,0.043942505,0.046968403,0.059422059,0.065552699,0.11954262,0.047316792,0.026290631,0.063557385,0.041889917,0.05738476,0.056060606,0.055718475,0.046652268,0.048354328
1963-01-01,1782,3518,2315,1676,3211,2673,3187,3140,2299,2024,2949,2230,2989,2509,2455,2420,,1944,2137,2815,2845,2692,2486,1534,,2406,2433,3350,2503,3008,2174,3160,1921,2249,2630,2112,2626,2530,2703,1728,2081,1902,2219,2377,2195,2364,2841,1893,2465,2616,0.051327434,0.041444642,0.016688625,0.0475,0.032475884,0.027286703,0.025418275,0.04180491,0.040742417,0.064702788,0.072363636,0.037209302,0.028207774,0.036348616,0.064152579,0.029349213,#DIV/0!,0.055947854,0.033865506,0.032269894,0.025964659,0.051151894,0.055178268,0.098067287,#DIV/0!,-0.012720558,0.01969824,-0.005639656,0.015827922,0.024523161,0.02354049,0.034369885,0.044021739,-0.078656288,0.035840882,0.028237585,0.033044847,0.031810767,0.038417211,0.042219542,-0.033890436,0.047933884,0.033535165,0.021926053,0.026180458,0.051601423,0.019010043,0.051666667,0.017333884,0.013953488
1964-01-01,1914,3835,2427,1799,3383,2779,3336,3302,2449,2148,3125,2316,3142,2639,2571,2558,,2036,2309,2974,2980,2904,2566,1590,,2447,2491,3388,2635,3163,2260,3351,2055,2220,2781,2256,2773,2684,2849,1845,2062,2016,2354,2492,2340,2559,2968,2019,2619,2673,0.074074074,0.090108016,0.04838013,0.073389021,0.053565867,0.039655817,0.046752432,0.051592357,0.065245759,0.061264822,0.059681248,0.038565022,0.051187688,0.051813472,0.047250509,0.057024793,#DIV/0!,0.047325103,0.080486664,0.056483126,0.04745167,0.078751857,0.032180209,0.036505867,#DIV/0!,0.017040732,0.023838882,0.011343284,0.052736716,0.051529255,0.039558418,0.060443038,0.069755336,-0.01289462,0.057414449,0.068181818,0.055978675,0.060869565,0.054014058,0.067708333,-0.009130226,0.059936909,0.060838215,0.048380311,0.066059226,0.08248731,0.04470257,0.066561014,0.062474645,0.021788991
1965-01-01,2048,4016,2528,1902,3531,2942,3514,3561,2599,2331,3412,2615,3373,2877,2851,2731,,2174,2482,3144,3148,3156,2808,1722,,2629,2761,3480,2787,3344,2383,3531,2194,2584,2970,2424,2933,2854,3049,2024,2350,2182,2507,2599,2530,2729,3190,2171,2788,2818,0.070010449,0.047196871,0.041615163,0.05725403,0.043748153,0.058654192,0.053357314,0.078437311,0.06124949,0.085195531,0.09184,0.1291019,0.073520051,0.090185676,0.10890704,0.067630962,#DIV/0!,0.067779961,0.07492421,0.057162071,0.056375839,0.08677686,0.09431021,0.083018868,#DIV/0!,0.074376788,0.108390205,0.027154664,0.057685009,0.057224154,0.054424779,0.053715309,0.067639903,0.163963964,0.067961165,0.074468085,0.057699243,0.063338301,0.07020007,0.09701897,0.139670223,0.08234127,0.064995752,0.0429374,0.081196581,0.0664322,0.074797844,0.075284794,0.064528446,0.054246165
1966-01-01,2184,4276,2701,2109,3784,3127,3797,3687,2781,2545,3674,2638,3608,3058,3082,2933,,2369,2632,3377,3369,3379,3023,1879,,2814,2995,3656,3031,3577,2517,3768,2421,2623,3200,2585,3107,3066,3307,2251,2574,2387,2713,2727,2808,2923,3498,2318,3016,2967,0.06640625,0.064741036,0.068433544,0.108832808,0.07165109,0.062882393,0.080535003,0.035383319,0.070026933,0.091806092,0.076787808,0.008795411,0.069670916,0.062912756,0.081024202,0.07396558,#DIV/0!,0.089696412,0.060435133,0.074109415,0.070203304,0.070659062,0.076566952,0.091173055,#DIV/0!,0.070368962,0.084751901,0.050574713,0.087549336,0.069677033,0.056231641,0.067119796,0.103463993,0.015092879,0.077441077,0.066419142,0.059324923,0.07428171,0.084617908,0.11215415,0.095319149,0.093950504,0.082169924,0.049249711,0.109881423,0.071088311,0.096551724,0.067710732,0.081779053,0.052874379
1967-01-01,2311,4545,2879,2238,4001,3294,4118,3868,3007,2750,3915,2808,3801,3170,3105,3075,,2576,2750,3615,3622,3475,3211,2048,,2895,3097,3857,3235,3810,2620,4044,2588,2714,3325,2784,3278,3279,3546,2416,2662,2532,2934,2849,2969,3161,3689,2465,3161,3184,0.058150183,0.062909261,0.065901518,0.06116643,0.057346723,0.05340582,0.084540427,0.049091402,0.081265732,0.080550098,0.065596081,0.06444276,0.053492239,0.036625245,0.007462687,0.048414593,#DIV/0!,0.087378641,0.044832827,0.070476755,0.075096468,0.028410772,0.062189878,0.089941458,#DIV/0!,0.028784648,0.034056761,0.054978118,0.06730452,0.065138384,0.040921732,0.073248408,0.06897976,0.0346931,0.0390625,0.076982592,0.055037013,0.069471624,0.07227094,0.073300755,0.034188034,0.060745706,0.081459639,0.044737807,0.057336182,0.081423195,0.05460263,0.063416739,0.048076923,0.07313785
1968-01-01,2536,4790,3233,2419,4334,3539,4328,4148,3355,2986,4338,2971,4055,3419,3335,3321,,2805,2958,3932,3938,3813,3493,2250,,3040,3282,4340,3513,4135,2854,4435,2825,2864,3633,3032,3524,3546,3820,2656,2861,2809,3203,3024,3215,3459,3986,2622,3428,3375,0.09736045,0.053905391,0.122959361,0.080875782,0.083229193,0.074377656,0.050995629,0.072388831,0.115729963,0.085818182,0.108045977,0.058048433,0.06682452,0.078548896,0.074074074,0.08,#DIV/0!,0.088897516,0.075636364,0.08769018,0.087244616,0.097266187,0.087823108,0.098632813,#DIV/0!,0.050086356,0.059735228,0.12522686,0.085935085,0.085301837,0.089312977,0.096686449,0.091576507,0.055268976,0.092631579,0.08908046,0.07504576,0.081427264,0.077270164,0.099337748,0.074755823,0.109399684,0.091683708,0.061425061,0.082856181,0.094273964,0.080509623,0.063691684,0.084466941,0.059987437
